package_name,banned_versions,severity,weekly_downloads,first_detected,patient_zero,description,attack_vector,priority
@voiceflow/nestjs-common,"2.75.3, 2.75.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/nestjs-common,postinstall script,3
@voiceflow/nestjs-mongodb,"1.3.2, 1.3.1",medium,1000,2025-09-15,false,Compromised package: @voiceflow/nestjs-mongodb,postinstall script,3
@voiceflow/nestjs-rate-limit,"1.3.2, 1.3.3",medium,1000,2025-09-15,false,Compromised package: @voiceflow/nestjs-rate-limit,postinstall script,3
@voiceflow/nestjs-redis,"1.3.2, 1.3.1",medium,1000,2025-09-15,false,Compromised package: @voiceflow/nestjs-redis,postinstall script,3
@voiceflow/nestjs-timeout,"1.3.2, 1.3.1",medium,1000,2025-09-15,false,Compromised package: @voiceflow/nestjs-timeout,postinstall script,3
@voiceflow/npm-package-json-lint-config,"1.1.2, 1.1.1",medium,1000,2025-09-15,false,Compromised package: @voiceflow/npm-package-json-lint-config,postinstall script,3
@voiceflow/openai,"3.2.3, 3.2.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/openai,postinstall script,3
@voiceflow/pino,"6.11.4, 6.11.3",medium,1000,2025-09-15,false,Compromised package: @voiceflow/pino,postinstall script,3
@voiceflow/pino-pretty,"4.4.1, 4.4.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/pino-pretty,postinstall script,3
@voiceflow/prettier-config,"1.10.1, 1.10.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/prettier-config,postinstall script,3
@voiceflow/react-chat,"1.65.3, 1.65.4",medium,1000,2025-09-15,false,Compromised package: @voiceflow/react-chat,postinstall script,3
@voiceflow/runtime,"1.29.2, 1.29.1",medium,1000,2025-09-15,false,Compromised package: @voiceflow/runtime,postinstall script,3
@voiceflow/runtime-client-js,"1.17.2, 1.17.3",medium,1000,2025-09-15,false,Compromised package: @voiceflow/runtime-client-js,postinstall script,3
@voiceflow/sdk-runtime,"1.43.2, 1.43.1",medium,1000,2025-09-15,false,Compromised package: @voiceflow/sdk-runtime,postinstall script,3
@voiceflow/secrets-provider,"1.9.2, 1.9.3",medium,1000,2025-09-15,false,Compromised package: @voiceflow/secrets-provider,postinstall script,3
@voiceflow/semantic-release-config,"1.4.2, 1.4.1",medium,1000,2025-09-15,false,Compromised package: @voiceflow/semantic-release-config,postinstall script,3
@voiceflow/serverless-plugin-typescript,"2.1.8, 2.1.7",medium,1000,2025-09-15,false,Compromised package: @voiceflow/serverless-plugin-typescript,postinstall script,3
@voiceflow/slate-serializer,"1.7.4, 1.7.3",medium,1000,2025-09-15,false,Compromised package: @voiceflow/slate-serializer,postinstall script,3
@voiceflow/stitches-react,"2.3.3, 2.3.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/stitches-react,postinstall script,3
@voiceflow/storybook-config,"1.2.3, 1.2.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/storybook-config,postinstall script,3
@voiceflow/stylelint-config,"1.1.2, 1.1.1",medium,1000,2025-09-15,false,Compromised package: @voiceflow/stylelint-config,postinstall script,3
@voiceflow/test-common,"2.1.1, 2.1.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/test-common,postinstall script,3
@voiceflow/tsconfig,"1.12.1, 1.12.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/tsconfig,postinstall script,3
@voiceflow/tsconfig-paths,"1.1.5, 1.1.4",medium,1000,2025-09-15,false,Compromised package: @voiceflow/tsconfig-paths,postinstall script,3
@voiceflow/utils-designer,"1.74.20, 1.74.19",medium,1000,2025-09-15,false,Compromised package: @voiceflow/utils-designer,postinstall script,3
@voiceflow/verror,"1.1.5, 1.1.4",medium,1000,2025-09-15,false,Compromised package: @voiceflow/verror,postinstall script,3
@voiceflow/vite-config,"2.6.2, 2.6.3",medium,1000,2025-09-15,false,Compromised package: @voiceflow/vite-config,postinstall script,3
@voiceflow/vitest-config,"1.10.3, 1.10.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/vitest-config,postinstall script,3
@voiceflow/voice-types,"2.10.58, 2.10.59",medium,1000,2025-09-15,false,Compromised package: @voiceflow/voice-types,postinstall script,3
@voiceflow/voiceflow-types,"3.32.45, 3.32.46",medium,1000,2025-09-15,false,Compromised package: @voiceflow/voiceflow-types,postinstall script,3
@voiceflow/widget,"1.7.18, 1.7.19",medium,1000,2025-09-15,false,Compromised package: @voiceflow/widget,postinstall script,3
@vucod/email,0.0.3,medium,1000,2025-09-15,false,Compromised package: @vucod/email,postinstall script,3
@zapier/ai-actions,"0.1.18, 0.1.19, 0.1.20",medium,1000,2025-09-15,false,Compromised package: @zapier/ai-actions,postinstall script,3
@zapier/ai-actions-react,"0.1.13, 0.1.12, 0.1.14",medium,1000,2025-09-15,false,Compromised package: @zapier/ai-actions-react,postinstall script,3
@zapier/babel-preset-zapier,"6.4.2, 6.4.1, 6.4.3",medium,1000,2025-09-15,false,Compromised package: @zapier/babel-preset-zapier,postinstall script,3
@zapier/browserslist-config-zapier,"1.0.4, 1.0.5, 1.0.3",medium,1000,2025-09-15,false,Compromised package: @zapier/browserslist-config-zapier,postinstall script,3
@zapier/eslint-plugin-zapier,"11.0.5, 11.0.3, 11.0.4",medium,1000,2025-09-15,false,Compromised package: @zapier/eslint-plugin-zapier,postinstall script,3
@zapier/mcp-integration,"3.0.3, 3.0.1, 3.0.2",medium,1000,2025-09-15,false,Compromised package: @zapier/mcp-integration,postinstall script,3
@zapier/secret-scrubber,"1.1.5, 1.1.3, 1.1.4",medium,1000,2025-09-15,false,Compromised package: @zapier/secret-scrubber,postinstall script,3
@zapier/spectral-api-ruleset,"1.9.3, 1.9.2, 1.9.1",medium,1000,2025-09-15,false,Compromised package: @zapier/spectral-api-ruleset,postinstall script,3
@zapier/stubtree,"0.1.4, 0.1.3, 0.1.2",medium,1000,2025-09-15,false,Compromised package: @zapier/stubtree,postinstall script,3
@zapier/zapier-sdk,"0.15.7, 0.15.6, 0.15.5",medium,1000,2025-09-15,false,Compromised package: @zapier/zapier-sdk,postinstall script,3
ai-crowl-shield,1.0.7,medium,1000,2025-09-15,false,Compromised package: ai-crowl-shield,postinstall script,3
arc-cli-fc,1.0.1,medium,1000,2025-09-15,false,Compromised package: arc-cli-fc,postinstall script,3
asciitranslator,1.0.3,medium,1000,2025-09-15,false,Compromised package: asciitranslator,postinstall script,3
asyncapi-preview,"1.0.2, 1.0.1",medium,1000,2025-09-15,false,Compromised package: asyncapi-preview,postinstall script,3
atrix,1.0.1,medium,1000,2025-09-15,false,Compromised package: atrix,postinstall script,3
atrix-mongoose,1.0.1,medium,1000,2025-09-15,false,Compromised package: atrix-mongoose,postinstall script,3
automation_model,1.0.491,medium,1000,2025-09-15,false,Compromised package: automation_model,postinstall script,3
avvvatars-vue,1.1.2,medium,1000,2025-09-15,false,Compromised package: avvvatars-vue,postinstall script,3
axios-builder,1.2.1,medium,1000,2025-09-15,false,Compromised package: axios-builder,postinstall script,3
axios-cancelable,"1.0.2, 1.0.1",medium,1000,2025-09-15,false,Compromised package: axios-cancelable,postinstall script,3
axios-timed,"1.0.2, 1.0.1",medium,1000,2025-09-15,false,Compromised package: axios-timed,postinstall script,3
babel-preset-kinvey-flex-service,0.1.1,medium,1000,2025-09-15,false,Compromised package: babel-preset-kinvey-flex-service,postinstall script,3
barebones-css,"1.1.3, 1.1.4",medium,1000,2025-09-15,false,Compromised package: barebones-css,postinstall script,3
benmostyn-frame-print,1.0.1,medium,1000,2025-09-15,false,Compromised package: benmostyn-frame-print,postinstall script,3
best_gpio_controller,1.0.10,medium,1000,2025-09-15,false,Compromised package: best_gpio_controller,postinstall script,3
better-auth-nuxt,0.0.10,medium,1000,2025-09-15,false,Compromised package: better-auth-nuxt,postinstall script,3
better-queue-nedb,0.1.5,medium,1000,2025-09-15,false,Compromised package: better-queue-nedb,postinstall script,3
bidirectional-adapter,"1.2.3, 1.2.2, 1.2.5, 1.2.4",medium,1000,2025-09-15,false,Compromised package: bidirectional-adapter,postinstall script,3
blinqio-executions-cli,1.0.41,medium,1000,2025-09-15,false,Compromised package: blinqio-executions-cli,postinstall script,3
blob-to-base64,1.0.3,medium,1000,2025-09-15,false,Compromised package: blob-to-base64,postinstall script,3
bool-expressions,0.1.2,medium,1000,2025-09-15,false,Compromised package: bool-expressions,postinstall script,3
buffered-interpolation-babylon6,0.2.8,medium,1000,2025-09-15,false,Compromised package: buffered-interpolation-babylon6,postinstall script,3
bun-plugin-httpfile,0.1.1,medium,1000,2025-09-15,false,Compromised package: bun-plugin-httpfile,postinstall script,3
bytecode-checker-cli,"1.0.10, 1.0.9, 1.0.8, 1.0.11",medium,1000,2025-09-15,false,Compromised package: bytecode-checker-cli,postinstall script,3
bytes-to-x,1.0.1,medium,1000,2025-09-15,false,Compromised package: bytes-to-x,postinstall script,3
calc-loan-interest,1.0.4,medium,1000,2025-09-15,false,Compromised package: calc-loan-interest,postinstall script,3
capacitor-plugin-apptrackingios,0.0.21,medium,1000,2025-09-15,false,Compromised package: capacitor-plugin-apptrackingios,postinstall script,3
capacitor-plugin-purchase,0.1.1,medium,1000,2025-09-15,false,Compromised package: capacitor-plugin-purchase,postinstall script,3
capacitor-plugin-scgssigninwithgoogle,0.0.5,medium,1000,2025-09-15,false,Compromised package: capacitor-plugin-scgssigninwithgoogle,postinstall script,3
capacitor-purchase-history,0.0.10,medium,1000,2025-09-15,false,Compromised package: capacitor-purchase-history,postinstall script,3
capacitor-voice-recorder-wav,6.0.3,medium,1000,2025-09-15,false,Compromised package: capacitor-voice-recorder-wav,postinstall script,3
ceviz,0.0.5,medium,1000,2025-09-15,false,Compromised package: ceviz,postinstall script,3
chrome-extension-downloads,"0.0.3, 0.0.4",medium,1000,2025-09-15,false,Compromised package: chrome-extension-downloads,postinstall script,3
claude-token-updater,1.0.3,medium,1000,2025-09-15,false,Compromised package: claude-token-updater,postinstall script,3
coinmarketcap-api,"3.1.3, 3.1.2",medium,1000,2025-09-15,false,Compromised package: coinmarketcap-api,postinstall script,3
colors-regex,2.0.1,medium,1000,2025-09-15,false,Compromised package: colors-regex,postinstall script,3
command-irail,0.5.4,medium,1000,2025-09-15,false,Compromised package: command-irail,postinstall script,3
compare-obj,"1.1.2, 1.1.1",medium,1000,2025-09-15,false,Compromised package: compare-obj,postinstall script,3
composite-reducer,"1.0.4, 1.0.5, 1.0.2, 1.0.3",medium,1000,2025-09-15,false,Compromised package: composite-reducer,postinstall script,3
count-it-down,"1.0.2, 1.0.1",medium,1000,2025-09-15,false,Compromised package: count-it-down,postinstall script,3
cpu-instructions,0.0.14,medium,1000,2025-09-15,false,Compromised package: cpu-instructions,postinstall script,3
create-director-app,0.1.1,medium,1000,2025-09-15,false,Compromised package: create-director-app,postinstall script,3
create-glee-app,"0.2.3, 0.2.2",medium,1000,2025-09-15,false,Compromised package: create-glee-app,postinstall script,3
create-hardhat3-app,"1.1.2, 1.1.3, 1.1.1, 1.1.4",medium,1000,2025-09-15,false,Compromised package: create-hardhat3-app,postinstall script,3
create-kinvey-flex-service,0.2.1,medium,1000,2025-09-15,false,Compromised package: create-kinvey-flex-service,postinstall script,3
create-mcp-use-app,"0.5.4, 0.5.3",medium,1000,2025-09-15,false,Compromised package: create-mcp-use-app,postinstall script,3
create-silgi,0.3.1,medium,1000,2025-09-15,false,Compromised package: create-silgi,postinstall script,3
crypto-addr-codec,0.1.9,medium,1000,2025-09-15,false,Compromised package: crypto-addr-codec,postinstall script,3
css-dedoupe,0.1.2,medium,1000,2025-09-15,false,Compromised package: css-dedoupe,postinstall script,3
csv-tool-cli,1.2.1,medium,1000,2025-09-15,false,Compromised package: csv-tool-cli,postinstall script,3
dashboard-empty-state,1.0.3,medium,1000,2025-09-15,false,Compromised package: dashboard-empty-state,postinstall script,3
designstudiouiux,1.0.1,medium,1000,2025-09-15,false,Compromised package: designstudiouiux,postinstall script,3
devstart-cli,1.0.6,medium,1000,2025-09-15,false,Compromised package: devstart-cli,postinstall script,3
dialogflow-es,"1.1.2, 1.1.3, 1.1.1, 1.1.4",medium,1000,2025-09-15,false,Compromised package: dialogflow-es,postinstall script,3
discord-bot-server,0.1.2,medium,1000,2025-09-15,false,Compromised package: discord-bot-server,postinstall script,3
docusaurus-plugin-vanilla-extract,1.0.3,medium,1000,2025-09-15,false,Compromised package: docusaurus-plugin-vanilla-extract,postinstall script,3
dont-go,1.1.2,medium,1000,2025-09-15,false,Compromised package: dont-go,postinstall script,3
dotnet-template,"0.0.3, 0.0.4",medium,1000,2025-09-15,false,Compromised package: dotnet-template,postinstall script,3
drop-events-on-property-plugin,0.0.2,medium,1000,2025-09-15,false,Compromised package: drop-events-on-property-plugin,postinstall script,3
easypanel-sdk,0.3.2,medium,1000,2025-09-15,false,Compromised package: easypanel-sdk,postinstall script,3
electron-volt,0.0.2,medium,1000,2025-09-15,false,Compromised package: electron-volt,postinstall script,3
email-deliverability-tester,1.1.1,medium,1000,2025-09-15,false,Compromised package: email-deliverability-tester,postinstall script,3
enforce-branch-name,1.1.3,medium,1000,2025-09-15,false,Compromised package: enforce-branch-name,postinstall script,3
esbuild-plugin-brotli,0.2.1,medium,1000,2025-09-15,false,Compromised package: esbuild-plugin-brotli,postinstall script,3
esbuild-plugin-eta,0.1.1,medium,1000,2025-09-15,false,Compromised package: esbuild-plugin-eta,postinstall script,3
esbuild-plugin-httpfile,0.4.1,medium,1000,2025-09-15,false,Compromised package: esbuild-plugin-httpfile,postinstall script,3
eslint-config-kinvey-flex-service,0.1.1,medium,1000,2025-09-15,false,Compromised package: eslint-config-kinvey-flex-service,postinstall script,3
eslint-config-nitpicky,4.0.1,medium,1000,2025-09-15,false,Compromised package: eslint-config-nitpicky,postinstall script,3
eslint-config-trigo,22.0.2,medium,1000,2025-09-15,false,Compromised package: eslint-config-trigo,postinstall script,3
eslint-config-zeallat-base,1.0.4,medium,1000,2025-09-15,false,Compromised package: eslint-config-zeallat-base,postinstall script,3
ethereum-ens,0.8.1,medium,1000,2025-09-15,false,Compromised package: ethereum-ens,postinstall script,3
evm-checkcode-cli,"1.0.14, 1.0.12, 1.0.15, 1.0.13",medium,1000,2025-09-15,false,Compromised package: evm-checkcode-cli,postinstall script,3
exact-ticker,0.3.5,medium,1000,2025-09-15,false,Compromised package: exact-ticker,postinstall script,3
expo-audio-session,0.2.1,medium,1000,2025-09-15,false,Compromised package: expo-audio-session,postinstall script,3
expo-router-on-rails,0.0.4,medium,1000,2025-09-15,false,Compromised package: expo-router-on-rails,postinstall script,3
express-starter-template,1.0.10,medium,1000,2025-09-15,false,Compromised package: express-starter-template,postinstall script,3
expressos,1.1.3,medium,1000,2025-09-15,false,Compromised package: expressos,postinstall script,3
fat-fingered,"1.0.2, 1.0.1",medium,1000,2025-09-15,false,Compromised package: fat-fingered,postinstall script,3
feature-flip,"1.0.2, 1.0.1",medium,1000,2025-09-15,false,Compromised package: feature-flip,postinstall script,3
firestore-search-engine,1.2.3,medium,1000,2025-09-15,false,Compromised package: firestore-search-engine,postinstall script,3
fittxt,"1.0.3, 1.0.2",medium,1000,2025-09-15,false,Compromised package: fittxt,postinstall script,3
flapstacks,"1.0.2, 1.0.1",medium,1000,2025-09-15,false,Compromised package: flapstacks,postinstall script,3
flatten-unflatten,"1.0.2, 1.0.1",medium,1000,2025-09-15,false,Compromised package: flatten-unflatten,postinstall script,3
formik-error-focus,2.0.1,medium,1000,2025-09-15,false,Compromised package: formik-error-focus,postinstall script,3
formik-store,1.0.1,medium,1000,2025-09-15,false,Compromised package: formik-store,postinstall script,3
frontity-starter-theme,1.0.1,medium,1000,2025-09-15,false,Compromised package: frontity-starter-theme,postinstall script,3
fuzzy-finder,"1.0.6, 1.0.5",medium,1000,2025-09-15,false,Compromised package: fuzzy-finder,postinstall script,3
gate-evm-check-code2,"2.0.6, 2.0.5, 2.0.4, 2.0.3",medium,1000,2025-09-15,false,Compromised package: gate-evm-check-code2,postinstall script,3
gate-evm-tools-test,"1.0.6, 1.0.5, 1.0.8, 1.0.7",medium,1000,2025-09-15,false,Compromised package: gate-evm-tools-test,postinstall script,3
gatsby-plugin-antd,2.2.1,medium,1000,2025-09-15,false,Compromised package: gatsby-plugin-antd,postinstall script,3
gatsby-plugin-cname,"1.0.2, 1.0.1",medium,1000,2025-09-15,false,Compromised package: gatsby-plugin-cname,postinstall script,3
generator-meteor-stock,0.1.6,medium,1000,2025-09-15,false,Compromised package: generator-meteor-stock,postinstall script,3
generator-ng-itobuz,0.0.15,medium,1000,2025-09-15,false,Compromised package: generator-ng-itobuz,postinstall script,3
get-them-args,1.3.3,medium,1000,2025-09-15,false,Compromised package: get-them-args,postinstall script,3
github-action-for-generator,"2.1.27, 2.1.28",medium,1000,2025-09-15,false,Compromised package: github-action-for-generator,postinstall script,3
gitsafe,1.0.5,medium,1000,2025-09-15,false,Compromised package: gitsafe,postinstall script,3
go-template,"0.1.9, 0.1.8",medium,1000,2025-09-15,false,Compromised package: go-template,postinstall script,3
gulp-inject-envs,"1.2.2, 1.2.1",medium,1000,2025-09-15,false,Compromised package: gulp-inject-envs,postinstall script,3
haufe-axera-api-client,"0.0.1, 0.0.2",medium,1000,2025-09-15,false,Compromised package: haufe-axera-api-client,postinstall script,3
hope-mapboxdraw,0.1.1,medium,1000,2025-09-15,false,Compromised package: hope-mapboxdraw,postinstall script,3
hopedraw,1.0.3,medium,1000,2025-09-15,false,Compromised package: hopedraw,postinstall script,3
hover-design-prototype,0.0.5,medium,1000,2025-09-15,false,Compromised package: hover-design-prototype,postinstall script,3
httpness,"1.0.3, 1.0.2",medium,1000,2025-09-15,false,Compromised package: httpness,postinstall script,3
hyper-fullfacing,1.0.3,medium,1000,2025-09-15,false,Compromised package: hyper-fullfacing,postinstall script,3
hyperterm-hipster,1.0.7,medium,1000,2025-09-15,false,Compromised package: hyperterm-hipster,postinstall script,3
ids-css,1.5.1,medium,1000,2025-09-15,false,Compromised package: ids-css,postinstall script,3
ids-enterprise-mcp-server,0.0.2,medium,1000,2025-09-15,false,Compromised package: ids-enterprise-mcp-server,postinstall script,3
ids-enterprise-ng,20.1.6,medium,1000,2025-09-15,false,Compromised package: ids-enterprise-ng,postinstall script,3
ids-enterprise-typings,20.1.6,medium,1000,2025-09-15,false,Compromised package: ids-enterprise-typings,postinstall script,3
image-to-uri,"1.0.2, 1.0.1",medium,1000,2025-09-15,false,Compromised package: image-to-uri,postinstall script,3
insomnia-plugin-random-pick,1.0.4,medium,1000,2025-09-15,false,Compromised package: insomnia-plugin-random-pick,postinstall script,3
invo,0.2.2,medium,1000,2025-09-15,false,Compromised package: invo,postinstall script,3
iron-shield-miniapp,0.0.2,medium,1000,2025-09-15,false,Compromised package: iron-shield-miniapp,postinstall script,3
ito-button,8.0.3,medium,1000,2025-09-15,false,Compromised package: ito-button,postinstall script,3
itobuz-angular,0.0.1,medium,1000,2025-09-15,false,Compromised package: itobuz-angular,postinstall script,3
itobuz-angular-auth,8.0.11,medium,1000,2025-09-15,false,Compromised package: itobuz-angular-auth,postinstall script,3
itobuz-angular-button,8.0.11,medium,1000,2025-09-15,false,Compromised package: itobuz-angular-button,postinstall script,3
jacob-zuma,"1.0.2, 1.0.1",medium,1000,2025-09-15,false,Compromised package: jacob-zuma,postinstall script,3
jaetut-varit-test,1.0.2,medium,1000,2025-09-15,false,Compromised package: jaetut-varit-test,postinstall script,3
jan-browser,0.13.1,medium,1000,2025-09-15,false,Compromised package: jan-browser,postinstall script,3
jquery-bindings,"1.1.2, 1.1.3",medium,1000,2025-09-15,false,Compromised package: jquery-bindings,postinstall script,3
jsonsurge,1.0.7,medium,1000,2025-09-15,false,Compromised package: jsonsurge,postinstall script,3
just-toasty,1.7.1,medium,1000,2025-09-15,false,Compromised package: just-toasty,postinstall script,3
kill-port,"2.0.2, 2.0.3",medium,1000,2025-09-15,false,Compromised package: kill-port,postinstall script,3
kinetix-default-token-list,1.0.5,medium,1000,2025-09-15,false,Compromised package: kinetix-default-token-list,postinstall script,3
kinvey-cli-wrapper,0.3.1,medium,1000,2025-09-15,false,Compromised package: kinvey-cli-wrapper,postinstall script,3
kinvey-flex-scripts,0.5.1,medium,1000,2025-09-15,false,Compromised package: kinvey-flex-scripts,postinstall script,3
kns-error-code,1.0.8,medium,1000,2025-09-15,false,Compromised package: kns-error-code,postinstall script,3
korea-administrative-area-geo-json-util,1.0.7,medium,1000,2025-09-15,false,Compromised package: korea-administrative-area-geo-json-util,postinstall script,3
kwami,"1.5.9, 1.5.10",medium,1000,2025-09-15,false,Compromised package: kwami,postinstall script,3
lang-codes,"1.0.2, 1.0.1",medium,1000,2025-09-15,false,Compromised package: lang-codes,postinstall script,3
license-o-matic,"1.2.2, 1.2.1",medium,1000,2025-09-15,false,Compromised package: license-o-matic,postinstall script,3
lint-staged-imagemin,"1.3.2, 1.3.1",medium,1000,2025-09-15,false,Compromised package: lint-staged-imagemin,postinstall script,3
lite-serper-mcp-server,0.2.2,medium,1000,2025-09-15,false,Compromised package: lite-serper-mcp-server,postinstall script,3
lui-vue-test,0.70.9,medium,1000,2025-09-15,false,Compromised package: lui-vue-test,postinstall script,3
luno-api,1.2.3,medium,1000,2025-09-15,false,Compromised package: luno-api,postinstall script,3
m25-transaction-utils,1.1.16,medium,1000,2025-09-15,false,Compromised package: m25-transaction-utils,postinstall script,3
manual-billing-system-miniapp-api,1.3.1,medium,1000,2025-09-15,false,Compromised package: manual-billing-system-miniapp-api,postinstall script,3
mcp-use,"1.4.2, 1.4.3",medium,1000,2025-09-15,false,Compromised package: mcp-use,postinstall script,3
medusa-plugin-announcement,0.0.3,medium,1000,2025-09-15,false,Compromised package: medusa-plugin-announcement,postinstall script,3
medusa-plugin-logs,0.0.17,medium,1000,2025-09-15,false,Compromised package: medusa-plugin-logs,postinstall script,3
medusa-plugin-momo,0.0.68,medium,1000,2025-09-15,false,Compromised package: medusa-plugin-momo,postinstall script,3
medusa-plugin-product-reviews-kvy,0.0.4,medium,1000,2025-09-15,false,Compromised package: medusa-plugin-product-reviews-kvy,postinstall script,3
medusa-plugin-zalopay,0.0.40,medium,1000,2025-09-15,false,Compromised package: medusa-plugin-zalopay,postinstall script,3
mod10-check-digit,1.0.1,medium,1000,2025-09-15,false,Compromised package: mod10-check-digit,postinstall script,3
mon-package-react-typescript,1.0.1,medium,1000,2025-09-15,false,Compromised package: mon-package-react-typescript,postinstall script,3
my-saeed-lib,0.1.1,medium,1000,2025-09-15,false,Compromised package: my-saeed-lib,postinstall script,3
n8n-nodes-tmdb,0.5.1,medium,1000,2025-09-15,false,Compromised package: n8n-nodes-tmdb,postinstall script,3
n8n-nodes-vercel-ai-sdk,0.1.7,medium,1000,2025-09-15,false,Compromised package: n8n-nodes-vercel-ai-sdk,postinstall script,3
n8n-nodes-viral-app,0.2.5,medium,1000,2025-09-15,false,Compromised package: n8n-nodes-viral-app,postinstall script,3
nanoreset,"7.0.2, 7.0.1",medium,1000,2025-09-15,false,Compromised package: nanoreset,postinstall script,3
next-circular-dependency,"1.0.3, 1.0.2",medium,1000,2025-09-15,false,Compromised package: next-circular-dependency,postinstall script,3
next-simple-google-analytics,"1.1.2, 1.1.1",medium,1000,2025-09-15,false,Compromised package: next-simple-google-analytics,postinstall script,3
next-styled-nprogress,"1.0.4, 1.0.5",medium,1000,2025-09-15,false,Compromised package: next-styled-nprogress,postinstall script,3
ngx-useful-swiper-prosenjit,9.0.2,high,20000,2025-09-15,false,Compromised package: ngx-useful-swiper-prosenjit,postinstall script,2
ngx-wooapi,12.0.1,high,20000,2025-09-15,false,Compromised package: ngx-wooapi,postinstall script,2
nitro-graphql,1.5.12,medium,1000,2025-09-15,false,Compromised package: nitro-graphql,postinstall script,3
nitro-kutu,0.1.1,medium,1000,2025-09-15,false,Compromised package: nitro-kutu,postinstall script,3
nitrodeploy,1.0.8,medium,1000,2025-09-15,false,Compromised package: nitrodeploy,postinstall script,3
nitroping,0.1.1,medium,1000,2025-09-15,false,Compromised package: nitroping,postinstall script,3
normal-store,"1.3.2, 1.3.4, 1.3.1, 1.3.3",medium,1000,2025-09-15,false,Compromised package: normal-store,postinstall script,3
nuxt-keycloak,0.2.2,medium,1000,2025-09-15,false,Compromised package: nuxt-keycloak,postinstall script,3
obj-to-css,"1.0.3, 1.0.2",medium,1000,2025-09-15,false,Compromised package: obj-to-css,postinstall script,3
okta-react-router-6,5.0.1,medium,1000,2025-09-15,false,Compromised package: okta-react-router-6,postinstall script,3
open2internet,0.1.1,medium,1000,2025-09-15,false,Compromised package: open2internet,postinstall script,3
orbit-boxicons,2.1.3,medium,1000,2025-09-15,false,Compromised package: orbit-boxicons,postinstall script,3
orbit-nebula-draw-tools,1.0.10,medium,1000,2025-09-15,false,Compromised package: orbit-nebula-draw-tools,postinstall script,3
orbit-nebula-editor,1.0.2,medium,1000,2025-09-15,false,Compromised package: orbit-nebula-editor,postinstall script,3
orbit-soap,0.43.13,medium,1000,2025-09-15,false,Compromised package: orbit-soap,postinstall script,3
orchestrix,12.1.2,medium,1000,2025-09-15,false,Compromised package: orchestrix,postinstall script,3
package-tester,1.0.1,medium,1000,2025-09-15,false,Compromised package: package-tester,postinstall script,3
parcel-plugin-asset-copier,"1.1.2, 1.1.3",medium,1000,2025-09-15,false,Compromised package: parcel-plugin-asset-copier,postinstall script,3
pdf-annotation,0.0.2,medium,1000,2025-09-15,false,Compromised package: pdf-annotation,postinstall script,3
pergel,0.13.2,medium,1000,2025-09-15,false,Compromised package: pergel,postinstall script,3
pergeltest,0.0.25,medium,1000,2025-09-15,false,Compromised package: pergeltest,postinstall script,3
piclite,1.0.1,medium,1000,2025-09-15,false,Compromised package: piclite,postinstall script,3
pico-uid,"1.0.4, 1.0.3",medium,1000,2025-09-15,false,Compromised package: pico-uid,postinstall script,3
pkg-readme,1.1.1,medium,1000,2025-09-15,false,Compromised package: pkg-readme,postinstall script,3
poper-react-sdk,0.1.2,medium,1000,2025-09-15,false,Compromised package: poper-react-sdk,postinstall script,3
posthog-docusaurus,2.0.6,medium,1000,2025-09-15,false,Compromised package: posthog-docusaurus,postinstall script,3
posthog-js,1.297.3,medium,1000,2025-09-15,false,Compromised package: posthog-js,postinstall script,3
posthog-node,"5.13.3, 5.11.3, 4.18.1",medium,1000,2025-09-15,false,Compromised package: posthog-node,postinstall script,3
posthog-plugin-hello-world,1.0.1,medium,1000,2025-09-15,false,Compromised package: posthog-plugin-hello-world,postinstall script,3
posthog-react-native,"4.11.1, 4.12.5",medium,1000,2025-09-15,false,Compromised package: posthog-react-native,postinstall script,3
posthog-react-native-session-replay,1.2.2,medium,1000,2025-09-15,false,Compromised package: posthog-react-native-session-replay,postinstall script,3
prime-one-table,0.0.19,medium,1000,2025-09-15,false,Compromised package: prime-one-table,postinstall script,3
prompt-eng,1.0.50,medium,1000,2025-09-15,false,Compromised package: prompt-eng,postinstall script,3
prompt-eng-server,1.0.18,medium,1000,2025-09-15,false,Compromised package: prompt-eng-server,postinstall script,3
puny-req,1.0.3,medium,1000,2025-09-15,false,Compromised package: puny-req,postinstall script,3
quickswap-ads-list,1.0.33,medium,1000,2025-09-15,false,Compromised package: quickswap-ads-list,postinstall script,3
quickswap-default-staking-list,1.0.11,medium,1000,2025-09-15,false,Compromised package: quickswap-default-staking-list,postinstall script,3
quickswap-default-staking-list-address,1.0.55,medium,1000,2025-09-15,false,Compromised package: quickswap-default-staking-list-address,postinstall script,3
quickswap-default-token-list,1.5.16,medium,1000,2025-09-15,false,Compromised package: quickswap-default-token-list,postinstall script,3
quickswap-router-sdk,1.0.1,medium,1000,2025-09-15,false,Compromised package: quickswap-router-sdk,postinstall script,3
quickswap-sdk,3.0.44,medium,1000,2025-09-15,false,Compromised package: quickswap-sdk,postinstall script,3
